Iliac crest bone biopsies from HypoPT subjects (n=58) were analyzed by microcomputed tomography (μCT) and by microfinite element (μFE) analysis.,Iliac crest bone biopsies HypoPT subjects (n=58) analyzed microcomputed tomography (μCT) microfinite element (μFE) analysis.,C0020889|C0332243|C0262950|C0005558|G0000000|C0681850|C0369718|C0936012|G0000000|C0040395|G0000000|G0000000|C0013879|G0000000|C0002778
Any patients without any response (missing data) to the question of pre-transplant IFI were excluded.,Any patients response (missing data) question pre-transplant IFI excluded.,G0000000|C0030705|C0871261|C1551393|C1511726|C1522634|C0332152|C1334085|C1554077
No other GVHD prophylaxis except T-cell depletion and no growth factors were routinely administered.,No GVHD prophylaxis T-cell depletion growth factors routinely administered.,G0000000|G0000000|C0033107|C0039194|C0333668|C0018270|C1521761|G0000000|C1521801
"All patients received oral opioidsparing multimodal analgesia: etoricoxib, acetaminophen, and glucocorticoid.","All patients received oral opioidsparing multimodal analgesia: etoricoxib, acetaminophen, glucocorticoid.",G0000000|C0030705|C1514756|C0442027|G0000000|C1513743|C0002766|C0972314|C0000970|C0017710
All patients reported as __o_ IFI in the 12 months prior to transplant and who were transplanted at the same centers were considered as contemporary controls.,All patients reported __o_ IFI 12 months prior transplant transplanted centers considered contemporary controls.,G0000000|C0030705|C0684224|G0000000|C1334085|C0450371|C0439231|C0332152|C0040732|C0040732|C0205099|C0750591|G0000000|C0243148
"Patients with pre-transplant IFI (cases; n=825) were compared to controls (n=10,247).","Patients pre-transplant IFI (cases; n=825) compared controls (n=10,247).",C0030705|C0332152|C1334085|C0868928|C0369718|C1707455|C0243148|C0369718
"The lateral wedge was inserted into the control shoe bilaterally, with each participant having a five minute familiarisation period for each experimental condition.","The lateral wedge inserted control shoe bilaterally, participant minute familiarisation period experimental condition.",G0000000|C0205093|C0439639|C0441587|C0243148|C0036988|G0000000|C0679646|C0439232|G0000000|C0439531|C1517586|C0012634
"Questionnaires assessed sleep and cognitive problems as well as commonly co-occurring symptoms: depressive symptoms, fatigue, and pain.","Questionnaires assessed sleep cognitive commonly co-occurring symptoms: depressive symptoms, fatigue, pain.",C0034394|C1516048|C0037313|C1516691|G0000000|C3245499|C0683368|G0000000|C0683368|C0015672|C0030193
"Subjects were divided into four groups as following: R1, recipients with grade III-IV acute GVHD;","Subjects divided following: R1, recipients grade III-IV acute GVHD;",C0681850|C0332849|C0231290|C1425688|C1709854|C0441800|C0439070|C0205178|G0000000
"In the quadruple-label protocol, 2 sets of tetracycline labels were sequentially administered, before rhPTH(1_84) initiation and 2 weeks prior to the biopsy which was obtained after 3 months exposure to rhPTH(1_84).","In quadruple-label protocol, 2 sets tetracycline labels sequentially administered, rhPTH(1_84) initiation 2 weeks prior biopsy 3 months exposure rhPTH(1_84).",G0000000|C0205175|C0442711|G0000000|C0036849|C0039644|C0181496|G0000000|C1521801|G0000000|C0589507|G0000000|C0439230|C0332152|C0005558|G0000000|C0439231|C0274281|G0000000
"After commencing surgery, an envelope was drawn by a scrub nurse and this decided which of the 2 implants should be used.","After commencing surgery, envelope drawn scrub nurse decided 2 implants used.",G0000000|C3274784|C0038894|C1622204|C0013113|G0000000|C0028661|G0000000|G0000000|C0021102|C1273517
"By multivariate analysis, pre-HCT MRD < 0.1% and aGVHD by day +55 were associated with decreased relapse and improved EFS.","By multivariate analysis, pre-HCT MRD < 0.1% aGVHD day +55 decreased relapse improved EFS.",G0000000|G0000000|C0002778|C0332152|C0242596|G0000000|G0000000|G0000000|C0332173|C0450371|C0205216|C0035020|C0184511|C0242793
100 hips with regular upper femur anatomy were randomized to either the ABG-I stem or the Unique femoral stem.,100 hips regular upper femur anatomy randomized ABG-I stem Unique femoral stem.,C1442061|C0019552|C0205272|C1282910|C0015811|C0002808|C0034656|C0150411|C0242767|C1710548|C0015811|C0242767
Antithymocyte globulin was not used in any of the patients. The dose of TAC was adjusted to a target trough level of 5 _ 15 ng/mL and was continued through 100 days post-HSCT and then tapered.,Antithymocyte globulin patients. The dose TAC adjusted target trough level 5 _ 15 ng/mL continued 100 days post-HSCT tapered.,G0000000|C0017649|C0030705|G0000000|C0178602|C1883257|C0456081|C1521840|C0444506|C0441889|G0000000|G0000000|C0450371|C0439275|C0549178|C1442061|C0439228|C0687676|C0441640
Subjects were randomly assigned to 1 of 3 bone biopsy schedules: 1) paired biopsies with tetracycline double-labeling obtained at baseline and after 12 months of rhPTH(1_84) treatment;,Subjects randomly assigned 1 3 bone biopsy schedules: 1) paired biopsies tetracycline double-labeling baseline 12 months rhPTH(1_84) treatment;,C0681850|G0000000|C1516050|G0000000|G0000000|C0262950|C0005558|C0086960|G0000000|C1709450|C0005558|C0039644|C0205173|C0168634|C0450371|C0439231|G0000000|C0039798
