id,sentences,label,sentences_tokens,cuis
68,101 ||| RESULTS ||| 4.12 ||| Most women in each group were nulliparous (69.1% in the oral misoprostol group and 65.5% in the vaginal misoprostol group).,I,women nulliparous 69 1% oral misoprostol 65 5% vaginal misoprostol,C0043210|C0425979|C0450371|G0000000|C0442027|C0085174|C0450371|G0000000|C0042232|C0085174
69,"109 ||| RESULTS ||| 4.20 ||| Tachysystole developed in two women (1.8%) in the oral misoprostol group and six women (5.5%) in the vaginal misoprostol group (RR 0.49, 95% CI 0.15 to 1.64; P = 0.28).",I,tachysystole developed women 1 8% oral misoprostol women 5 5% vaginal misoprostol rr 0 49 95% ci 0 15 1 64 = 0 28,C2985339|G0000000|C0043210|G0000000|G0000000|C0442027|C0085174|C0043210|G0000000|G0000000|C0042232|C0085174|G0000000|G0000000|C0450371|C0450371|C0008107|G0000000|C0450371|G0000000|C0450371|G0000000|G0000000|C0450371
70,100 ||| RESULTS ||| 4.11 ||| The mean Bishop score was 3.98 in the oral misoprostol group and 4.04 in the vaginal misoprostol group.,N,bishop score 3 98 oral misoprostol 4 04 vaginal misoprostol,C1551458|C0449820|G0000000|C0450371|C0442027|C0085174|G0000000|C0450371|C0042232|C0085174
71,"104 ||| RESULTS ||| 4.15 ||| In the oral misoprostol group, two babies were admitted to NICU because of feeding problems, one because of intrauterine growth restriction, one because of suspected neonatal sepsis and one because of breathing difficulties.",I,oral misoprostol babies admitted nicu feeding intrauterine growth restriction suspected neonatal sepsis breathing difficulties,C0442027|C0085174|C0021270|C0184666|C0021709|C0204695|C0694756|C0018270|C0443288|C0332147|C1552240|C0036690|C0004048|C1299586
72,"108 ||| RESULTS ||| 4.19 ||| There were no significant differences in the occurrence of tachysystole, hypertonus, hyperstimulation syndrome and non-reassuring FHR.",N,differences occurrence tachysystole hypertonus hyperstimulation syndrome non-reassuring fhr,C1705241|C0243132|C2985339|C0026826|G0000000|C0039082|C1518422|G0000000
73,"43 ||| INTRODUCTION ||| 1.6 ||| It has excellent cervical ripening and uterotonic properties, There have been few trials assessing the efficacy and tolerability of oral misoprostol for induction of labour.",O,excellent cervical ripening uterotonic properties trials assessing efficacy tolerability oral misoprostol induction labour,C1548784|C0027530|C1160534|G0000000|C0871161|C0008976|C1516048|C1280519|C3274448|C0442027|C0085174|C0205263|C0022864
74,"132 ||| DISCUSSION ||| 5.19 ||| As oral use of the drug is easier and more convenient for both patients and caregivers, use of 50 µg oral misoprostol in this setting is preferable to the use of 25 µg vaginally inserted misoprostol.",N,oral drug easier convenient patients caregivers 50 oral misoprostol setting preferable 25 vaginally inserted misoprostol,C0442027|C0013227|C0332219|C3831015|C0030705|C0085537|C0450371|C0442027|C0085174|C0542559|G0000000|C0450371|G0000000|C0441587|C0085174
75,"76 ||| METHODS ||| 3.24 ||| The primary measures used to evaluate safety were the incidence of tachysystole, hypertonus, uterine hyperstimulation syndrome, and non-reassuring FHR.",N,primary measures evaluate safety incidence tachysystole hypertonus uterine hyperstimulation syndrome non-reassuring fhr,C0205225|C0079809|C0220825|C0036043|C0021149|C2985339|C0026826|C0042149|G0000000|C0039082|C1518422|G0000000
76,"99 ||| RESULTS ||| 4.10 ||| The groups were similar in mean maternal age, gestational age, initial Bishop score, and indications for labour induction, with postdates being the most common indication in both groups (66% in the oral misoprostol group and 76% vaginal misoprostol group).",P,maternal age gestational age initial bishop score indications labour induction postdates common indication 66% oral misoprostol 76% vaginal misoprostol,C2347083|C0001779|C0439671|C0001779|C0205265|C1551458|C0449820|C0392360|C0022864|C0205263|G0000000|C0205214|C0392360|C0450371|C0442027|C0085174|C0450371|C0042232|C0085174
77,133 ||| DISCUSSION ||| 5.20 ||| Flow diagram from randomization to,N,flow diagram randomization,C0806140|C0681494|C0034656
78,110 ||| RESULTS ||| 4.21 ||| Uterine hyperstimulation occurred in two women (1.8%) in the vaginal misoprostol group.,I,uterine hyperstimulation occurred women 1 8% vaginal misoprostol,C0042149|G0000000|C1709305|C0043210|G0000000|G0000000|C0042232|C0085174
79,125 ||| DISCUSSION ||| 5.12 ||| A limitation of our study is the lack of a placebo group and of blinding after randomization.,N,limitation study lack placebo blinding randomization,C0449295|C0557651|C0332268|C0032042|C0150108|C0034656
80,96 ||| RESULTS ||| 4.7 ||| Postpartum hemorrhage occurred in one patient (0.9%) in each group with cervical tear and vaginal lacerations.,N,postpartum hemorrhage occurred patient 0 9% cervical tear vaginal lacerations,C0086839|C0019080|C1709305|C0030705|G0000000|G0000000|C0027530|C0039409|C0042232|C0043246
81,"128 ||| DISCUSSION ||| 5.15 ||| Further, our study had a relatively small sample size to exclude the possibility of important differences (e.g., neonatal outcomes).",O,study sample size exclude possibility differences neonatal outcomes,C0557651|C0370003|C0456389|C0332196|C0332149|C1705241|C1552240|C1274040
82,106 ||| RESULTS ||| 4.17 ||| There was no perinatal mortality in either group.,N,perinatal mortality,C0178795|C0026565
83,79 ||| METHODS ||| 3.27 ||| Uterine tachysystole was defined as six or more uterine contractions in 10 minutes without concomitant abnormal FHR pattern.,N,uterine tachysystole defined uterine contractions 10 minutes concomitant abnormal fhr pattern,C0042149|C2985339|C1704788|C0042149|C1140999|C0450371|C0439232|C0521115|C0205161|G0000000|C0449774
84,72 ||| METHODS ||| 3.20 ||| The randomization list and envelopes were kept securely by the staff member.,N,randomization list envelopes securely staff,C0034656|C0745732|C1622204|G0000000|C0851286
85,107 ||| RESULTS ||| 4.18 ||| Mean induction-to-delivery interval in women who delivered vaginally was similar in oral and vaginal groups (21.22 hours in oral group versus 20.15 hours in vaginal group; P = 0.58) ( Table 2).,I,induction-to-delivery interval women delivered vaginally oral vaginal 21 22 hours oral versus 20 15 hours vaginal = 0 58 table 2,C0205263|C1272706|C0043210|C1705822|G0000000|C0442027|C0042232|C0450371|C0450371|C0439227|C0442027|G0000000|C0450371|C0450371|C0439227|C0042232|G0000000|G0000000|C0450371|C0039224|G0000000
86,1 |||  ||| 0.1 ||| Objectives: To assess and compare the efficacy and safety of 50 µg oral misoprostol and 25 µg intravaginal misoprostol for induction of labour at term.,P,objectives assess compare efficacy safety 50 oral misoprostol 25 intravaginal misoprostol induction labour term,C0018017|C1516048|C1707455|C1280519|C0036043|C0450371|C0442027|C0085174|C0450371|C0442122|C0085174|C0205263|C0022864|C0233324
87,40 ||| INTRODUCTION ||| 1.3 ||| Prostaglandin E 2 has been the agent of choice for pre-induction cervical ripening for several decades and is one of the pharmacologic agents approved by the United States Food and Drug Administration for this indication.,I,prostaglandin 2 agent choice pre-induction cervical ripening decades pharmacologic agents approved united food drug administration indication,C0033554|G0000000|C0450442|C0008300|C0332152|C0027530|C1160534|C2981279|C0031330|C0450442|C0205540|C0166872|C0016452|C0013227|C0001554|C0392360
88,45 ||| INTRODUCTION ||| 1.8 ||| Seyfettin et al.,N,seyfettin al,G0000000|C0202311
89,91 ||| RESULTS ||| 4.2 ||| Eight of the 228 women (3.5%) were excluded from the analysis.,P,228 women 3 5% excluded analysis,C1442061|C0043210|G0000000|G0000000|C1554077|C0002778
90,140 ||| ACKNOWLEDGEMENTS ||| 6.3 ||| This may have been because of the equivalent doses of misoprostol used for oral and vaginal administration in this study.,I,equivalent doses misoprostol oral vaginal administration study,C0205163|C0178602|C0085174|C0442027|C0042232|C0001554|C0557651
91,25 |||  ||| 0.25 ||| Résumé,N,rsum,G0000000
92,130 ||| DISCUSSION ||| 5.17 ||| The acceptability to women of the different routes of administration should also be evaluated.,I,acceptability women routes administration evaluated,C0814633|C0043210|C0449444|C0001554|C0220825
93,97 ||| RESULTS ||| 4.8 ||| There was no case of uterine rupture in either group.,N,uterine rupture,C0042149|C1881712
94,119 ||| DISCUSSION ||| 5.6 ||| Women with failed inductions were offered alternative methods of labour induction.,I,women failed inductions offered alternative methods labour induction,C0043210|C0231175|C0857127|C1444648|C1523987|C0025663|C0022864|C0205263
95,121 ||| DISCUSSION ||| 5.8 ||| This was a result of the greater bioavailability of vaginal misoprostol.,N,result bioavailability vaginal misoprostol,C1274040|C0005508|C0042232|C0085174
96,98 ||| RESULTS ||| 4.9 ||| The demographic characteristics and indications for induction of labour are shown in Table 1.,P,demographic characteristics indications induction labour table 1,C0011298|C1521970|C0392360|C0205263|C0022864|C0039224|G0000000
97,126 ||| DISCUSSION ||| 5.13 ||| The women and the clinicians involved in the study were aware of the allocated treatment.,I,women clinicians involved study aware allocated treatment,C0043210|C0871685|C1314939|C0557651|C0004448|G0000000|C0039798
98,124 ||| DISCUSSION ||| 5.11 ||| We hope that these findings will help provide direction for others in induction of labour using misoprostol in women at term.,O,hope findings provide direction induction labour misoprostol women term,C0392347|C2607943|C1999230|C0449738|C0205263|C0022864|C0085174|C0043210|C0233324
99,78 ||| METHODS ||| 3.26 ||| Adequate uterine contractions in this study were defined as occurring every two to three minutes and lasting 60 to 90 seconds.,O,adequate uterine contractions study defined occurring minutes lasting 60 90,C0205410|C0042149|C1140999|C0557651|C1704788|C1709305|C0439232|C1517741|C0450371|C0450371
100,28 |||  ||| 0.28 ||| Mean induction-to-delivery interval was similar in both groups (21 .22 hours in the oral group vs .,N,induction-to-delivery interval 21 22 hours oral,C0205263|C1272706|C0450371|C0450371|C0439227|C0442027
101,39 ||| INTRODUCTION ||| 1.2 ||| There is also a risk of ascending infection because of repeated vaginal examinations.,N,risk ascending infection repeated vaginal examinations,C0035647|C0205385|C0009450|C0205341|C0042232|C0031809
102,"17 |||  ||| 0.17 ||| L'intervalle déclenchement-accouchement moyen était semblable dans les deux groupes (21,22 heures au sein du groupe « oral » vs 20,15 heures au sein du groupe « vaginal »; P = 0,58).",N,lintervalle dclenchement-accouchement moyen tait semblable dans les deux groupes 21 22 heures au sein du groupe oral 20 15 heures au sein du groupe vaginal = 0 58,G0000000|G0000000|G0000000|G0000000|G0000000|G0000000|C0227192|G0000000|G0000000|C0450371|C0450371|G0000000|C0004348|G0000000|C0011535|G0000000|C0442027|C0450371|C0450371|G0000000|C0004348|G0000000|C0011535|G0000000|C0042232|G0000000|G0000000|C0450371
103,135 ||| DISCUSSION ||| 5.22 ||| Maternal demographic characteristics and indications for induction of labour,P,maternal demographic characteristics indications induction labour,C2347083|C0011298|C1521970|C0392360|C0205263|C0022864
104,"112 ||| RESULTS ||| 4.23 ||| Non-reassuring FHR patterns necessitated urgent delivery in 14 women (12.7%) in the oral misoprostol group and 13 women (11.8%) in the vaginal misoprostol group (RR 1.04, 95% CI 0.71 to 1.54; P = 0.84).",I,non-reassuring fhr patterns necessitated urgent delivery 14 women 12 7% oral misoprostol 13 women 11 8% vaginal misoprostol rr 1 04 95% ci 0 71 1 54 = 0 84,C1518422|G0000000|C0449774|G0000000|C0439609|C0011209|C0450371|C0043210|C0450371|G0000000|C0442027|C0085174|C0450371|C0043210|C0450371|G0000000|C0042232|C0085174|G0000000|G0000000|C0450371|C0450371|C0008107|G0000000|C0450371|G0000000|C0450371|G0000000|G0000000|C0450371
105,22 |||  ||| 0.22 ||| Women either took 50 µg misoprostol orally (two 25 µg tablets) or had one 25 µg tablet of misoprostol inserted in the posterior vaginal fornix .,I,women 50 misoprostol orally 25 tablets 25 tablet misoprostol inserted posterior vaginal fornix,C0043210|C0450371|C0085174|C0442027|C0450371|C0039225|C0450371|C0039225|C0085174|C0441587|C0205095|C0042232|C0152334
106,102 ||| RESULTS ||| 4.13 ||| Neonatal outcomes are shown in Table 3.,N,neonatal outcomes table 3,C1552240|C1274040|C0039224|G0000000
107,50 ||| INTRODUCTION ||| 1.13 ||| Most clinical trials,N,clinical trials,C0205210|C0008976
108,"81 ||| METHODS ||| 3.29 ||| Nonreassuring FHR patterns in this study were defined as late deceleration, severe variable deceleration, prolonged deceleration, tachycardia, or reduced FHR variability requiring intervention either by tocolysis or delivery.",P,nonreassuring fhr patterns study defined late deceleration severe variable deceleration prolonged deceleration tachycardia reduced fhr variability requiring intervention tocolysis delivery,G0000000|G0000000|C0449774|C0557651|C1704788|C0205087|C0011100|C0205082|C0439828|C0011100|C0439590|C0011100|C0039231|C0392756|G0000000|C2827666|G0000000|C0886296|C0040348|C0011209
109,"58 ||| METHODS ||| 3.6 ||| Women met the inclusion criteria if they were nulliparous or multiparous with a singleton pregnancy between 37 and 42 weeks' gestation, with obstetric or medical indications for induction of labour and an unfavourable cervix (initial Bishop score of ≤ 6), a vertex presentation, a reactive FHR pattern, and absence of uterine contractions.",P,women met inclusion criteria nulliparous multiparous singleton pregnancy 37 42 weeks gestation obstetric medical indications induction labour unfavourable cervix initial bishop score 6 vertex presentation reactive fhr pattern absence uterine contractions,C0043210|C0268621|C0007637|C0243161|C0425979|C0026751|C0481462|C0032961|C0450371|C0450371|C0439230|C0032961|C0205484|C0199168|C0392360|C0205263|C0022864|C3640815|C0007874|C0205265|C1551458|C0449820|G0000000|C0230003|C0449450|C0205332|G0000000|C0449774|C0332197|C0042149|C1140999
110,9 |||  ||| 0.9 ||| Mean induction-to-delivery interval was similar in both groups (21 .22 hours in the oral group vs. 20 .15 hours in the vaginal group; P = 0 .58).,I,induction-to-delivery interval 21 22 hours oral 20 15 hours vaginal = 0 58,C0205263|C1272706|C0450371|C0450371|C0439227|C0442027|C0450371|C0450371|C0439227|C0042232|G0000000|G0000000|C0450371
111,"69 ||| METHODS ||| 3.17 ||| Women fulfilling the eligibility criteria were randomized into two groups: in one misoprostol was administered orally, and in the other vaginally.",P,women fulfilling eligibility criteria randomized misoprostol administered orally vaginally,C0043210|C1550543|C0013893|C0243161|C0034656|C0085174|C1521801|C0442027|G0000000
112,26 |||  ||| 0.26 ||| Objectifs : Évaluer et comparer l'efficacité et l'innocuité de 50 µg de misoprostol par voie orale et de 25 µg de misoprostol par voie intravaginale pour le déclenchement du travail à terme .,N,objectifs valuer comparer lefficacit linnocuit de 50 de misoprostol par voie orale de 25 de misoprostol par voie intravaginale pour le dclenchement du travail terme,G0000000|C0401806|G0000000|G0000000|G0000000|C0011198|C0450371|C0011198|C0085174|C1417826|G0000000|C2333746|C0011198|C0450371|C0011198|C0085174|C1417826|G0000000|G0000000|G0000000|C0023190|G0000000|C0011535|G0000000|G0000000
113,13 |||  ||| 0.13 ||| Ces femmes ont été affectées au hasard à un groupe devant prendre 50 µg de misoprostol par voie orale (deux comprimés de 25 µg) ou à un groupe devant se faire insérer un comprimé de 25 µg de misoprostol dans le cul-de-sac postérieur du vagin.,N,ces femmes ont affectes au hasard groupe devant prendre 50 de misoprostol par voie orale deux comprims de 25 ou groupe devant se faire insrer comprim de 25 de misoprostol dans le cul-de-sac postrieur du vagin,C0265493|G0000000|G0000000|G0000000|C0004348|G0000000|G0000000|G0000000|G0000000|C0450371|C0011198|C0085174|C1417826|G0000000|C2333746|G0000000|G0000000|C0011198|C0450371|C0229118|G0000000|G0000000|C0036919|G0000000|G0000000|G0000000|C0011198|C0450371|C0011198|C0085174|G0000000|C0023190|C0013075|G0000000|C0011535|C1522570
114,68 ||| METHODS ||| 3.16 ||| Women who refused further induction and requested operative delivery were delivered by CS.,I,women refused induction requested operative delivery delivered cs,C0043210|C1548564|C0205263|C1272683|C1882154|C0011209|C1705822|C0010182
115,"11 |||  ||| 0.11 ||| Uterine hyperstimulation occurred in two women who received misoprostol vaginally, but not in any of the women in the oral misoprostol group.",I,uterine hyperstimulation occurred women received misoprostol vaginally women oral misoprostol,C0042149|G0000000|C1709305|C0043210|C1514756|C0085174|G0000000|C0043210|C0442027|C0085174
116,49 ||| INTRODUCTION ||| 1.12 ||| There have been few randomized trials conducted comparing 50 µg oral misoprostol with 25 µg intravaginal misoprostol for labour induction.,I,randomized trials conducted comparing 50 oral misoprostol 25 intravaginal misoprostol labour induction,C0034656|C0008976|C0004927|C1707455|C0450371|C0442027|C0085174|C0450371|C0442122|C0085174|C0022864|C0205263
117,"77 ||| METHODS ||| 3.25 ||| The secondary outcome measures used to evaluate the efficacy or safety of treatment included the number of doses of misoprostol needed to effect delivery, requirement for oxytocin, the incidence of failed induction, the rate of CS, maternal adverse effects (nausea/vomiting, diarrhea, fever, postpartum hemorrhage, uterine rupture), and neonatal outcomes comprising low Apgar score (< 7 at 5 minutes), incidence of meconium-stained amniotic fluid, need for NICU admission, neonatal seizure within 48 hours of birth, and perinatal mortality rate.",N,secondary outcome measures evaluate efficacy safety treatment included doses misoprostol delivery requirement oxytocin incidence failed induction rate cs maternal adverse effects nausea/vomiting diarrhea fever postpartum hemorrhage uterine rupture neonatal outcomes comprising low apgar score < 7 5 minutes incidence meconium-stained amniotic fluid nicu admission neonatal seizure 48 hours birth perinatal mortality rate,C0027627|C1274040|C0079809|C0220825|C1280519|C0036043|C0039798|C0332257|C0178602|C0085174|C0011209|C1514873|C0030095|C0021149|C0231175|C0205263|C0871208|C0010182|C2347083|G0000000|C1280500|C0027498|C0011991|C0015967|C0086839|C0019080|C0042149|C1881712|C1552240|C1274040|C2700400|C0205251|C0741195|C0449820|G0000000|G0000000|G0000000|C0439232|C0021149|C1112318|C0002630|C0005889|C0021709|C0184666|C1552240|C0036572|C0450371|C0439227|C0005615|C0178795|C0026565|C0871208
118,4 |||  ||| 0.4 ||| Women either took 50 µg misoprostol orally (two 25 µg tablets) or had one 25 µg tablet of misoprostol inserted in the posterior vaginal fornix.,I,women 50 misoprostol orally 25 tablets 25 tablet misoprostol inserted posterior vaginal fornix,C0043210|C0450371|C0085174|C0442027|C0450371|C0039225|C0450371|C0039225|C0085174|C0441587|C0205095|C0042232|C0152334
119,89 ||| METHODS ||| 3.37 ||| OBSTETRICS,N,obstetrics,C0028773
120,143 ||| ACKNOWLEDGEMENTS ||| 6.6 ||| Uterine tachysystole occurred in two women (1.8%) in the oral misoprostol group and six women (5.5%) in the vaginal misoprostol group.,I,uterine tachysystole occurred women 1 8% oral misoprostol women 5 5% vaginal misoprostol,C0042149|C2985339|C1709305|C0043210|G0000000|G0000000|C0442027|C0085174|C0043210|G0000000|G0000000|C0042232|C0085174
121,"63 ||| METHODS ||| 3.11 ||| If labour was established or the Bishop's score was 7 or more, the woman was transferred to the labour ward, and artificial rupture of membranes was performed at the discretion of the attending clinician.",I,labour established bishops score 7 woman transferred labour ward artificial rupture membranes performed discretion attending clinician,C0022864|C0443211|C0649610|C0449820|G0000000|C0043210|C0348011|C0022864|C1305702|C2004457|C1881712|C0025255|C0884358|G0000000|C1547429|C0871685
122,95 ||| RESULTS ||| 4.6 ||| The incidence of adverse effects of treatment also was similar in each group (Table 2).,N,incidence adverse effects treatment table 2,C0021149|G0000000|C1280500|C0039798|C0039224|G0000000
123,46 ||| INTRODUCTION ||| 1.9 ||| These were all multiple dose trials.,N,multiple dose trials,C0439064|C0178602|C0008976
124,56 ||| METHODS ||| 3.4 ||| Written informed consent was obtained from the women who participated in the study.,N,written informed consent women participated study,C0043266|C1522154|C1511481|C0043210|G0000000|C0557651
125,"27 |||  ||| 0.27 ||| Results: Of the 228 women, eight (3 .5%) were excluded from the analysis as they withdrew their consent after randomization .",P,228 women 3 5% excluded analysis withdrew consent randomization,C1442061|C0043210|G0000000|G0000000|C1554077|C0002778|C2349954|C1511481|C0034656
126,92 ||| RESULTS ||| 4.3 ||| Three women assigned to the oral misoprostol group and five women assigned to the vaginal misoprostol group withdrew their consent after randomization.,N,women assigned oral misoprostol women assigned vaginal misoprostol withdrew consent randomization,C0043210|C1516050|C0442027|C0085174|C0043210|C1516050|C0042232|C0085174|C2349954|C1511481|C0034656
127,44 ||| INTRODUCTION ||| 1.7 ||| Oral misoprostol in a dose of 50 µg was found by Windrim et al.,N,oral misoprostol dose 50 windrim al,C0442027|C0085174|C0178602|C0450371|G0000000|C0202311
128,"23 |||  ||| 0.23 ||| In each group, misoprostol administration was repeated every four hours in the same dose until regular uterine contractions were established or to a maximum of five doses .",I,misoprostol administration repeated hours dose regular uterine contractions established maximum doses,C0085174|C0001554|C0205341|C0439227|C0178602|C0205272|C0042149|C1140999|C0443211|C0806909|C0178602
129,"54 ||| METHODS ||| 3.2 ||| The Central Referral Hospital, a teaching hospital of the Sikkim Manipal Institute of Medical Sciences, is one of the major hospitals in the Eastern Himalayan region, catering to the population of Gangtok and remote areas of Sikkim province, India.",N,central referral hospital teaching hospital sikkim manipal institute medical sciences major hospitals eastern himalayan region catering population gangtok remote sikkim province india,C0205099|C0034927|C0019994|C0039401|C0019994|C0037091|G0000000|C0021622|C0199168|C0036397|C0205082|C0019994|C1707877|G0000000|C0017446|G0000000|C0032659|G0000000|C0205157|C0037091|C1514578|C0021201
130,"29 |||  ||| 0.29 ||| There was no significant difference between the groups with respect to the number of women who delivered within 24 hours or who required oxytocin augmentation of labour, the mode of delivery, and neonatal outcomes (P > 0 .05) .",N,difference respect women delivered 24 hours required oxytocin augmentation labour mode delivery neonatal outcomes 0 05,C1705241|C0679133|C0043210|C1705822|C0450371|C0439227|C1514873|C0030095|C1293122|C0022864|C1513371|C0011209|C1552240|C1274040|G0000000|C0450371
131,"123 ||| DISCUSSION ||| 5.10 ||| The most important finding of this study was that the mean induction-to-vaginal delivery interval and the number of women who delivered within 24 hours was similar in the oral and vaginal misoprostol groups, with no difference in CS rates and neonatal outcomes.",O,finding study induction-to-vaginal delivery interval women delivered 24 hours oral vaginal misoprostol difference cs rates neonatal outcomes,C0037088|C0557651|C0205263|C0011209|C1272706|C0043210|C1705822|C0450371|C0439227|C0442027|C0042232|C0085174|C1705241|C0010182|C0871208|C1552240|C1274040
132,62 ||| METHODS ||| 3.10 ||| FHR was also monitored every 30 minutes by intermittent fetal auscultation.,I,fhr monitored 30 minutes intermittent fetal auscultation,G0000000|C0030695|C0450371|C0439232|C0205267|C0015965|C0004339
133,"85 ||| METHODS ||| 3.33 ||| Statistical analysis included calculation of relative risk with 95% confidence intervals for discrete data, and mean differences with 95% confidence intervals for continuous data, using InStat GraphPad v. 3 software (GraphPad Software Inc., La Jolla, CA).",I,statistical analysis included calculation relative risk 95% confidence intervals discrete data differences 95% confidence intervals continuous data instat graphpad 3 software graphpad software la jolla,C0038215|C0002778|C0332257|C1441506|C0080103|C0035647|C0450371|C0237529|C1272706|C0443299|C1511726|C1705241|C0450371|C0237529|C1272706|C0549178|C1511726|G0000000|G0000000|G0000000|C0037585|G0000000|C0037585|C0023031|C1493068
134,94 ||| RESULTS ||| 4.5 ||| Details of the randomization are shown in Figure 1. outcomes in the two groups are shown schematically in Figure 2.,N,details randomization figure 1 outcomes schematically figure 2,C1522508|C0034656|G0000000|G0000000|C1274040|G0000000|G0000000|G0000000
135,90 ||| RESULTS ||| 4.1 ||| Two hundred twenty-eight pregnant women with obstetric or medical indications for induction of labour were randomized during the study period before the recruitment was stopped.,P,twenty-eight pregnant women obstetric medical indications induction labour randomized study period recruitment stopped,C0724000|C0549206|C0043210|C0205484|C0199168|C0392360|C0205263|C0022864|C0034656|C0557651|C0439531|C2949735|C1272691
136,84 ||| METHODS ||| 3.32 ||| The data were analyzed by intention-to-treat.,N,data analyzed intention-to-treat,C1511726|C0936012|C0162425
137,"70 ||| METHODS ||| 3.18 ||| A staff member not involved with the trial generated allocation envelopes for each group, using the random number table, which were then sealed in consecutively numbered opaque envelopes.",I,staff involved trial generated allocation envelopes random table sealed consecutively numbered opaque envelopes,C0851286|C1314939|C0008976|C3146294|C1706778|C1622204|C0034656|C0039224|C0036492|G0000000|C0449788|C0029053|C1622204
138,15 |||  ||| 0.15 ||| Le délai jusqu'à l'accouchement et les données quant aux issues ont été comparés chez ces groupes.,N,le dlai jusqu laccouchement les donnes quant aux issues ont compars chez ces groupes,C0023190|G0000000|G0000000|G0000000|C0227192|G0000000|G0000000|G0000000|C0033213|G0000000|G0000000|G0000000|C0265493|G0000000
139,"74 ||| METHODS ||| 3.22 ||| Women in the oral misoprostol group received 50 µg misoprostol (2 tablets of 25 µg) orally with a sip of water, and women in the vaginal misoprostol group had one 25 µg misoprostol tablet inserted by a trained staff physician in the posterior vaginal fornix without use of lubricant.",I,women oral misoprostol received 50 misoprostol 2 tablets 25 orally sip water women vaginal misoprostol 25 misoprostol tablet inserted trained staff physician posterior vaginal fornix lubricant,C0043210|C0442027|C0085174|C1514756|C0450371|C0085174|G0000000|C0039225|C0450371|C0442027|C1823796|C0043047|C0043210|C0042232|C0085174|C0450371|C0085174|C0039225|C0441587|C0336809|C0851286|C0031831|C0205095|C0042232|C0152334|C0282222
140,"113 ||| RESULTS ||| 4.24 ||| Of these, 10 of 14 in the oral misoprostol and seven of 13 in the vaginal misoprostol group (including two with hyperstimulation syndrome) underwent CS.",N,10 14 oral misoprostol 13 vaginal misoprostol including hyperstimulation syndrome underwent cs,C0450371|C0450371|C0442027|C0085174|C0450371|C0042232|C0085174|C0332257|G0000000|C0039082|G0000000|C0010182
141,114 ||| DISCUSSION ||| 5.1 ||| Multiple trials have shown that misoprostol is an effective agent for cervical ripening and labour induction.,O,multiple trials misoprostol effective agent cervical ripening labour induction,C0439064|C0008976|C0085174|C1280519|C0450442|C0027530|C1160534|C0022864|C0205263
142,"3 |||  ||| 0.3 ||| Methods: This non-blinded, randomized clinical trial included 228 pregnant women at term with obstetric or medical indications for induction of labour.",P,methods non-blinded randomized clinical trial included 228 pregnant women term obstetric medical indications induction labour,C0025663|C1518422|C0034656|C0205210|C0008976|C0332257|C1442061|C0549206|C0043210|C0233324|C0205484|C0199168|C0392360|C0205263|C0022864
143,93 ||| RESULTS ||| 4.4 ||| The final analysis was performed on data from 220 women.,N,final analysis performed data 220 women,C0205088|C0002778|C0884358|C1511726|C1442061|C0043210
144,137 ||| DISCUSSION ||| 5.24 ||| Comparison of neonatal outcomes,N,comparison neonatal outcomes,C1707455|C1552240|C1274040
